Date,Open,High,Low,Close,percentage_difference
2022-05-31,1998.46,2015.02,1928.93,1941.79,-2.918441232059083
2022-06-01,1941.81,1971.22,1770.85,1818.07,-6.806118576292443
2022-06-02,1817.98,1851.25,1784.23,1834.64,0.908080059303192
2022-06-03,1834.66,1843.31,1740.83,1775.29,-3.344242349137331
2022-06-04,1775.28,1815.19,1748.89,1804.37,1.6121970549277542
2022-06-05,1804.6,1829.25,1773.65,1806.71,0.11678686673567573
2022-06-06,1806.11,1919.4,1804.77,1859.99,2.8967897676869288
2022-06-07,1859.99,1870.99,1727.77,1813.72,-2.551110424982907
2022-06-08,1813.05,1837.41,1766.94,1793.0,-1.1182375906302262
2022-06-09,1792.81,1832.7,1778.0,1788.06,-0.26565104079281454
2022-06-10,1788.15,1803.54,1657.3,1663.02,-7.524263087635753
2022-06-11,1663.04,1681.58,1503.15,1531.42,-8.59463765655404
2022-06-12,1531.5,1542.01,1430.93,1435.46,-6.690538224680588
2022-06-13,1434.43,1454.07,1168.68,1206.67,-18.875085980425467
2022-06-14,1206.67,1261.39,1078.11,1210.84,0.3443890191932746
2022-06-15,1208.82,1244.8,1016.99,1237.92,2.3507173322993515
2022-06-16,1237.92,1254.28,1052.65,1068.49,-15.856957014104022
2022-06-17,1068.49,1116.46,1052.17,1086.47,1.6549007335683468
2022-06-18,1086.47,1096.93,883.35,995.61,-9.126063418406808
2022-06-19,995.49,1152.07,938.24,1128.39,11.777842767128394
2022-06-20,1128.39,1165.62,1056.58,1128.32,-0.006203913783338389
2022-06-21,1128.29,1192.27,1110.63,1125.96,-0.20693452698141382
2022-06-22,1125.96,1127.06,1045.37,1049.02,-7.334464547863726
2022-06-23,1049.02,1152.97,1046.57,1144.19,8.317674512100268
2022-06-24,1144.33,1244.82,1132.87,1225.03,6.587593773213721
2022-06-25,1224.96,1255.55,1181.11,1241.76,1.3529184383455704
2022-06-26,1241.8,1276.81,1196.2,1198.03,-3.6534978255970207
2022-06-27,1198.03,1237.14,1176.77,1190.84,-0.6037754862114184
2022-06-28,1191.02,1234.96,1137.57,1143.97,-4.112870092747183
2022-06-29,1143.95,1155.02,1088.1,1099.51,-4.0418004383771
2022-06-30,1099.51,1105.88,1000.77,1069.05,-2.849258687619853
2022-07-01,1069.13,1110.25,1035.79,1058.94,-0.9622830377547409
2022-07-02,1059.05,1077.66,1029.03,1066.6,0.7078567410463112
2022-07-03,1066.6,1086.9,1041.82,1074.08,0.6964099508416522
2022-07-04,1074.07,1159.76,1045.97,1151.19,6.699154787654524
2022-07-05,1151.19,1170.97,1079.36,1133.9,-1.5248258223829227
2022-07-06,1133.87,1202.09,1112.02,1186.45,4.4317080365797255
2022-07-07,1186.48,1252.69,1163.85,1238.15,4.173161571699719
2022-07-08,1238.1,1275.69,1194.15,1216.33,-1.7898103310779134
2022-07-09,1216.26,1232.69,1205.26,1216.94,0.05587785757720706
2022-07-10,1216.94,1219.26,1155.25,1167.35,-4.248083265515925
2022-07-11,1167.35,1170.63,1093.28,1096.43,-6.468265187928079
2022-07-12,1096.41,1097.75,1035.82,1038.56,-5.5702126020644105
2022-07-13,1038.6,1116.51,1012.29,1115.83,6.921305216744489
2022-07-14,1115.8,1210.17,1072.58,1192.75,6.45147767763572
2022-07-15,1192.83,1284.76,1182.22,1231.03,3.103092532269729
2022-07-16,1231.03,1399.16,1192.18,1356.08,9.221432363872335
2022-07-17,1356.0,1385.23,1323.23,1337.85,-1.3566543334454606
2022-07-18,1337.92,1590.95,1336.75,1584.77,15.576392788858945
2022-07-19,1584.33,1620.35,1494.88,1543.5,-2.6452866861030078
2022-07-20,1543.45,1618.43,1488.73,1520.64,-1.500026304713801
2022-07-21,1520.66,1600.35,1465.93,1575.68,3.4918257514216076
2022-07-22,1575.68,1644.99,1520.36,1534.85,-2.660194807310171
2022-07-23,1534.85,1596.02,1490.35,1549.61,0.9524977252340906
2022-07-24,1549.61,1659.93,1547.7,1598.19,3.039688647782814
2022-07-25,1598.19,1608.06,1438.5,1438.52,-11.099602369101582
2022-07-26,1438.76,1451.46,1357.7,1450.7,0.8230509409250744
2022-07-27,1449.65,1643.7,1421.17,1636.01,11.39112841608547
2022-07-28,1635.99,1781.39,1597.67,1726.01,5.215497013342911
2022-07-29,1725.97,1764.74,1658.26,1720.77,-0.3021902985291495
2022-07-30,1720.8,1741.34,1674.42,1695.97,-1.4640589161364839
2022-07-31,1695.99,1752.94,1667.41,1680.0,-0.9517857142857149
2022-08-01,1679.98,1702.81,1607.29,1630.1,-3.0599349733145274
2022-08-02,1630.07,1675.51,1560.17,1631.48,0.08642459607228295
2022-08-03,1631.46,1682.23,1591.6,1618.08,-0.826905962622374
2022-08-04,1618.07,1661.15,1581.18,1606.94,-0.6926207574644904
2022-08-05,1607.0,1740.33,1605.71,1737.71,7.521968567827775
2022-08-06,1737.66,1749.33,1687.74,1690.27,-2.803694084377058
2022-08-07,1690.29,1728.97,1669.39,1700.29,0.5881349652118169
2022-08-08,1700.26,1813.45,1694.69,1778.42,4.394912337917932
2022-08-09,1778.15,1789.55,1668.79,1702.8,-4.425064599483212
2022-08-10,1702.8,1881.39,1657.78,1853.46,8.128581140137909
2022-08-11,1853.5,1931.06,1850.72,1880.28,1.4242559618780168
2022-08-12,1880.3,1961.83,1856.64,1957.63,3.9501846620658734
2022-08-13,1957.62,2018.97,1946.65,1983.5,1.30476430552055
2022-08-14,1983.52,2028.4,1909.19,1935.1,-2.5021962689266743
2022-08-15,1935.1,2012.02,1873.7,1900.25,-1.8339692145770243
2022-08-16,1900.08,1914.06,1856.44,1876.7,-1.2458038045505346
2022-08-17,1876.69,1956.54,1821.0,1834.18,-2.317656936614726
2022-08-18,1834.19,1880.22,1822.04,1846.51,0.6672046184423553
2022-08-19,1846.52,1846.97,1607.6,1609.48,-14.727738151452641
2022-08-20,1609.01,1654.84,1525.51,1575.6,-2.1204620462046258
2022-08-21,1575.61,1644.88,1563.92,1618.25,2.634945156805197
2022-08-22,1618.21,1627.13,1531.91,1626.75,0.5249731058859667
2022-08-23,1626.7,1636.32,1615.55,1623.24,-0.21315393903551144
